id,bus_stop_id,bus_id,enter_sum,exit_sum,bus_board_computer_sent_time,created_time,route_number,tickets_count
1947915733,2074,1129,0,0,2024-12-08T08:23:18.462,2024-12-08T08:32:29.114,50,1
1953724318,2080,1120,0,2,2024-12-09T09:14:36.408,2024-12-09T09:19:33.798,50,0
1948808569,2436,4901,0,0,2024-12-08T11:38:22.807,2024-12-08T11:55:54.484,50,0
1943954749,2435,1129,1,0,2024-12-07T13:39:41.174,2024-12-07T13:53:03.825,50,0
1948821786,1479,4901,0,0,2024-12-08T11:51:11.768,2024-12-08T11:59:16.253,50,0
1953010675,2365,1120,3,1,2024-12-09T07:11:00.202,2024-12-09T07:13:11.685,50,5
1953803040,2436,1120,0,0,2024-12-09T09:27:56.48,2024-12-09T09:32:39.104,50,0
1943075229,2354,1122,4,0,2024-12-07T10:40:49.591,2024-12-07T10:41:30.987,50,1
1943942599,2364,1130,0,0,2024-12-07T13:34:49.18,2024-12-07T13:50:03.594,50,1
1942285616,1871,4901,3,4,2024-12-07T07:47:40.476,2024-12-07T07:55:27.307,12,1
1943976261,2233,4901,0,0,2024-12-07T13:49:23.005,2024-12-07T13:58:22.479,12,0
1944810774,1475,1122,0,0,2024-12-07T16:28:50.79,2024-12-07T16:32:12.32,50,0
1948875437,2235,1130,2,1,2024-12-08T12:08:35.85,2024-12-08T12:11:29.493,50,2
1945709613,2354,1130,3,0,2024-12-07T19:13:32.895,2024-12-07T19:14:43.393,50,8
1950836864,1474,1122,0,2,2024-12-08T18:35:51.858,2024-12-08T18:36:19.761,50,0
1944848321,1871,4901,1,3,2024-12-07T16:37:13.401,2024-12-07T16:40:48.668,12,1
1951720083,1912,1122,2,1,2024-12-08T22:00:59.856,2024-12-08T22:01:41.027,50,3
1949610491,3025,1122,1,6,2024-12-08T14:59:06.84,2024-12-08T14:59:34.409,50,0
1954552954,2064,4901,1,0,2024-12-09T11:36:44.932,2024-12-09T11:48:03.033,50,1
1954544577,1962,1120,9,3,2024-12-09T11:44:35.712,2024-12-09T11:46:12.284,50,7
1944865530,1581,1129,2,2,2024-12-07T16:24:34.774,2024-12-07T16:44:44.89,50,3
1945744825,3025,1122,0,2,2024-12-07T19:20:51.589,2024-12-07T19:21:21.06,50,0
1947917249,2076,1129,0,0,2024-12-08T08:24:33.468,2024-12-08T08:32:49.22,50,0
1943101266,2073,1129,9,3,2024-12-07T10:37:59.363,2024-12-07T10:47:53.687,50,6
1947929064,2080,1129,2,0,2024-12-08T08:27:43.464,2024-12-08T08:35:20.376,50,0
1949618354,2076,1129,0,0,2024-12-08T14:57:18.491,2024-12-08T15:01:28.689,50,0
1947939380,2075,4901,1,1,2024-12-08T08:31:29.792,2024-12-08T08:37:25.512,50,1
1947986014,2069,4901,1,0,2024-12-08T08:35:10.146,2024-12-08T08:47:11.556,50,0
1948812749,2435,4901,1,2,2024-12-08T11:38:42.793,2024-12-08T11:57:05.26,50,3
1953737576,2257,1117,1,2,2024-12-09T09:21:34.244,2024-12-09T09:21:54.309,50,0
1954549720,2222,1129,2,1,2024-12-09T11:44:56.014,2024-12-09T11:47:19.605,50,2
1953012960,3025,1122,3,7,2024-12-09T07:13:14.843,2024-12-09T07:13:37.345,50,1
1942289369,1873,4901,2,4,2024-12-07T07:49:47.464,2024-12-07T07:56:17.391,12,4
1943112854,2367,1120,8,1,2024-12-07T10:48:44.23,2024-12-07T10:50:36.831,50,6
1943099980,2274,1122,0,3,2024-12-07T10:47:14.604,2024-12-07T10:47:32.914,50,0
1943943842,2366,1130,0,0,2024-12-07T13:36:54.187,2024-12-07T13:50:21.124,50,6
1943080524,2083,1130,1,1,2024-12-07T10:39:45.238,2024-12-07T10:42:49.364,50,0
1949622662,1478,1122,0,1,2024-12-08T15:02:05.834,2024-12-08T15:02:35.242,50,1
1949627124,2078,1129,0,0,2024-12-08T14:58:58.472,2024-12-08T15:03:42.218,50,1
1943944039,1755,1130,0,0,2024-12-07T13:43:19.172,2024-12-07T13:50:24.338,50,3
1949658515,3025,1129,2,0,2024-12-08T15:09:43.476,2024-12-08T15:10:14.773,50,1
1943947282,2241,1130,0,0,2024-12-07T13:47:48.825,2024-12-07T13:51:11.465,50,4
1950838398,2083,1129,0,4,2024-12-08T18:31:13.474,2024-12-08T18:36:41.669,50,0
1949685345,2077,1130,1,2,2024-12-08T15:16:05.827,2024-12-08T15:16:38.428,50,3
1951725212,1583,1122,1,0,2024-12-08T22:03:39.242,2024-12-08T22:05:01.537,50,2
1950865261,2238,1130,0,5,2024-12-08T18:42:27.835,2024-12-08T18:42:54.596,50,0
1953015497,2226,1129,0,0,2024-12-09T07:11:31.228,2024-12-09T07:14:06.988,50,0
1947918816,2078,1129,0,1,2024-12-08T08:25:53.474,2024-12-08T08:33:09.398,50,0
1953739643,1477,1130,0,0,2024-12-09T09:18:17.662,2024-12-09T09:22:15.409,50,0
1947941192,2081,1129,0,0,2024-12-08T08:29:28.474,2024-12-08T08:37:51.353,50,0
1942293839,2360,1120,1,1,2024-12-07T07:56:46.335,2024-12-07T07:57:18.224,50,1
1953784227,1475,1120,0,0,2024-12-09T09:26:11.981,2024-12-09T09:29:18.178,50,0
1948816317,2072,1129,0,0,2024-12-08T11:48:31.454,2024-12-08T11:57:49.944,50,0
1943081307,2229,1122,2,3,2024-12-07T10:42:34.596,2024-12-07T10:43:01.311,50,3
1943944521,1757,1130,0,0,2024-12-07T13:45:19.188,2024-12-07T13:50:31.16,50,2
1943948660,2237,1130,4,5,2024-12-07T13:49:29.186,2024-12-07T13:51:31.695,50,5
1950847444,2087,1129,1,0,2024-12-08T18:32:08.551,2024-12-08T18:38:42.3,50,0
1942345856,1958,1122,11,2,2024-12-07T08:07:37.885,2024-12-07T08:07:59.345,50,13
1943081133,2087,1130,2,4,2024-12-07T10:40:29.836,2024-12-07T10:42:59.256,50,3
1948876162,2239,1130,7,2,2024-12-08T12:10:47.906,2024-12-08T12:11:40.756,50,2
1949626100,1476,1122,4,0,2024-12-08T15:03:05.837,2024-12-08T15:03:25.33,50,0
1951730845,2235,1122,6,0,2024-12-08T22:08:25.938,2024-12-08T22:08:47.152,50,7
1954555118,2369,1122,5,1,2024-12-09T11:48:11.329,2024-12-09T11:48:28.624,50,2
1943125493,2089,4901,3,0,2024-12-07T10:49:52.438,2024-12-07T10:53:46.794,12,5
1943977163,2086,1129,1,0,2024-12-07T13:53:41.337,2024-12-07T13:58:35.532,50,1
1944836177,1757,1129,1,5,2024-12-07T16:15:42.705,2024-12-07T16:38:02.807,50,1
1944829950,2435,1122,6,6,2024-12-07T16:31:41.584,2024-12-07T16:36:33.32,50,2
1946259705,2362,1122,7,1,2024-12-07T21:28:30.707,2024-12-07T21:28:53.083,50,6
1953032888,1478,1122,0,0,2024-12-09T07:16:21.325,2024-12-09T07:17:28.802,50,1
1947923935,1477,1130,0,0,2024-12-08T08:32:18.905,2024-12-08T08:34:14.081,50,0
1942304808,6027,1122,1,0,2024-12-07T07:58:02.602,2024-12-07T07:59:39.929,50,0
1953740706,1479,1130,0,0,2024-12-09T09:19:07.681,2024-12-09T09:22:25.312,50,0
1948817481,2076,1129,0,0,2024-12-08T11:52:11.345,2024-12-08T11:58:10.089,50,1
1943947405,2441,1129,0,0,2024-12-07T13:38:21.345,2024-12-07T13:51:13.663,50,0
1944819962,1874,1120,0,1,2024-12-07T16:34:05.33,2024-12-07T16:34:25.609,50,1
1942335110,1423,4901,3,0,2024-12-07T07:59:42.484,2024-12-07T08:05:53.167,12,2
1953018999,1964,1130,1,1,2024-12-09T07:14:22.724,2024-12-09T07:14:48.838,50,1
1953016015,2257,1129,2,3,2024-12-09T07:13:41.484,2024-12-09T07:14:12.946,50,3
1953754320,6027,1122,2,1,2024-12-09T09:23:38.885,2024-12-09T09:24:04.347,50,5
1944839983,1474,1122,0,0,2024-12-07T16:37:06.594,2024-12-07T16:38:56.556,50,0
1943082210,2240,1120,1,5,2024-12-07T10:40:50.189,2024-12-07T10:43:14.235,50,3
1943087027,2226,1122,0,2,2024-12-07T10:43:32.927,2024-12-07T10:44:22.041,50,0
1944848938,2074,1120,2,6,2024-12-07T16:39:39.238,2024-12-07T16:40:59.216,50,2
1949626233,1474,1130,1,0,2024-12-08T15:00:33.57,2024-12-08T15:03:27.462,50,0
1948831300,2699,4901,8,1,2024-12-08T11:53:17.799,2024-12-08T11:59:56.704,50,11
1953018991,2330,4901,2,1,2024-12-09T07:11:13.369,2024-12-09T07:14:48.451,50,3
1949638497,2081,1129,1,0,2024-12-08T15:02:28.498,2024-12-08T15:06:23.172,50,1
1954557087,1965,1120,2,1,2024-12-09T11:46:15.729,2024-12-09T11:48:53.55,50,1
1954667374,2240,4901,2,6,2024-12-09T11:59:54.343,2024-12-09T12:06:16.388,50,1
1944787160,2362,1129,8,9,2024-12-07T16:07:35.364,2024-12-07T16:26:38.458,50,7
1945715832,1757,1120,1,0,2024-12-07T19:13:45.542,2024-12-07T19:16:09.989,50,1
1949631328,1475,1122,1,1,2024-12-08T15:04:15.85,2024-12-08T15:04:46.207,50,1
1950852515,3025,1129,1,2,2024-12-08T18:37:18.475,2024-12-08T18:39:52.768,50,1
1945700083,2119,4901,8,4,2024-12-07T19:09:08.68,2024-12-07T19:12:34.047,12,7
1946268626,2366,1122,1,2,2024-12-07T21:32:11.593,2024-12-07T21:32:34.557,50,1
1951735075,2420,4901,0,3,2024-12-08T21:41:08.222,2024-12-08T22:11:39.066,46,0
1947927466,1476,1122,1,0,2024-12-08T08:19:16.99,2024-12-08T08:35:00.381,50,0
1954668598,2361,1120,1,0,2024-12-09T12:03:20.768,2024-12-09T12:06:31.599,50,1
1948817884,2441,1122,0,0,2024-12-08T11:55:58.837,2024-12-08T11:58:14.36,50,0
1942307864,2240,1129,0,0,2024-12-07T07:58:13.422,2024-12-07T08:00:12.852,50,0
1954558355,2225,1129,2,2,2024-12-09T11:46:13.587,2024-12-09T11:49:11.106,50,2
1943961154,2131,4901,0,0,2024-12-07T13:41:38.957,2024-12-07T13:54:39.097,12,0
1953018126,2119,1117,4,3,2024-12-09T07:13:52.444,2024-12-09T07:14:37.557,50,5
1944836907,2072,1120,4,5,2024-12-07T16:38:10.337,2024-12-07T16:38:13.4,50,4
1953744306,2354,4901,2,5,2024-12-09T09:13:54.127,2024-12-09T09:22:57.908,50,1
1943132255,2360,1120,2,3,2024-12-07T10:55:04.624,2024-12-07T10:55:30.554,50,3
1942372901,1962,1122,11,1,2024-12-07T08:10:57.62,2024-12-07T08:13:31.09,50,11
1943085243,2075,1129,11,3,2024-12-07T10:36:09.372,2024-12-07T10:44:00.791,50,10
1948822495,2118,1130,2,9,2024-12-08T11:58:36.846,2024-12-08T11:59:27.655,50,1
1953767994,2085,1130,3,1,2024-12-09T09:25:51.649,2024-12-09T09:26:26.515,50,4
1944001131,1871,4901,0,4,2024-12-07T13:56:28.427,2024-12-07T14:04:16.724,12,2
1945716355,2241,1120,4,3,2024-12-07T19:15:40.53,2024-12-07T19:16:17.729,50,3
1946270147,1583,1130,1,0,2024-12-07T21:32:37.19,2024-12-07T21:33:12.517,50,0
1945716354,2120,4901,0,4,2024-12-07T19:12:32.545,2024-12-07T19:16:17.538,12,2
1948880220,2699,1122,6,2,2024-12-08T12:12:12.847,2024-12-08T12:12:45.421,50,4
1954610655,2359,1122,3,2,2024-12-09T11:56:44.875,2024-12-09T11:58:24.359,50,1
1948899533,2085,1122,9,2,2024-12-08T12:17:22.844,2024-12-08T12:17:56.866,50,13
1949638105,1477,1130,0,0,2024-12-08T15:01:38.943,2024-12-08T15:06:17.769,50,2
1948874434,1478,1129,0,1,2024-12-08T12:08:48.466,2024-12-08T12:11:14.648,50,1
1949720225,2067,1130,0,3,2024-12-08T15:23:55.906,2024-12-08T15:25:11.323,50,2
1950859773,1478,1129,0,0,2024-12-08T18:40:09.932,2024-12-08T18:41:34.437,50,1
1950904042,2085,1122,6,3,2024-12-08T18:45:56.845,2024-12-08T18:46:33.692,50,4
1951735487,2238,1122,0,0,2024-12-08T22:10:19.842,2024-12-08T22:11:58.678,50,0
1947927788,2079,4901,1,0,2024-12-08T08:29:05.163,2024-12-08T08:35:04.149,50,3
1953032125,2072,4901,0,1,2024-12-09T07:12:54.117,2024-12-09T07:17:19.961,50,0
1953748391,2087,1120,0,1,2024-12-09T09:18:31.407,2024-12-09T09:23:05.183,50,0
1948818436,2078,1129,0,0,2024-12-08T11:53:41.475,2024-12-08T11:58:21.311,50,0
1942319511,2763,1122,4,0,2024-12-07T08:02:02.649,2024-12-07T08:02:38.465,50,2
1949638293,2080,1129,1,0,2024-12-08T15:00:37.809,2024-12-08T15:06:20.196,50,1
1953781408,2079,1130,2,3,2024-12-09T09:28:16.66,2024-12-09T09:28:47.225,50,0
1942337561,2226,1120,1,2,2024-12-07T08:06:01.719,2024-12-07T08:06:24.998,50,0
1943962496,1870,4901,0,7,2024-12-07T13:44:38.475,2024-12-07T13:54:59.335,12,1
1943096026,1427,4901,0,0,2024-12-07T10:43:33.48,2024-12-07T10:46:32.734,12,0
1943096241,1754,1120,0,2,2024-12-07T10:46:10.334,2024-12-07T10:46:36.525,50,0
1943103855,1423,4901,2,0,2024-12-07T10:45:47.437,2024-12-07T10:48:24.4,12,4
1951739879,2239,1122,1,7,2024-12-08T22:11:02.868,2024-12-08T22:15:11.417,50,2
1949680252,1479,1122,0,2,2024-12-08T15:15:05.846,2024-12-08T15:15:23.475,50,0
1953784333,2699,1129,10,3,2024-12-09T09:28:26.441,2024-12-09T09:29:19.902,50,6
1950859783,1479,1122,1,0,2024-12-08T18:38:46.868,2024-12-08T18:41:34.675,50,0
1953810248,1964,1117,0,0,2024-12-09T09:30:22.699,2024-12-09T09:33:14.797,50,0
1954559341,1878,4901,0,4,2024-12-09T11:37:55.215,2024-12-09T11:49:23.927,50,0
1943962023,1474,1129,1,0,2024-12-07T13:43:26.438,2024-12-07T13:54:52.244,50,2
1951740208,2240,1122,0,1,2024-12-08T22:14:51.925,2024-12-08T22:15:26.425,50,2
1943970546,2073,1120,11,2,2024-12-07T13:52:16.213,2024-12-07T13:57:00.825,50,7
1944844060,1424,4901,0,1,2024-12-07T16:32:16.491,2024-12-07T16:39:47.739,12,0
1945734025,2087,1122,0,6,2024-12-07T19:17:31.595,2024-12-07T19:18:51.108,50,0
1944911150,2077,1122,3,0,2024-12-07T16:52:51.59,2024-12-07T16:53:11.228,50,2
1944851410,2236,1129,4,4,2024-12-07T16:23:25.34,2024-12-07T16:41:33.96,50,1
1945716703,2229,1130,3,4,2024-12-07T19:15:54.191,2024-12-07T19:16:23.745,50,1
1945721841,2237,1120,1,6,2024-12-07T19:17:04.254,2024-12-07T19:17:36.97,50,1
1946276495,1755,1122,2,0,2024-12-07T21:35:21.589,2024-12-07T21:35:46.184,50,1
1946271283,3350,1129,0,2,2024-12-07T21:33:13.688,2024-12-07T21:33:41.48,50,0
1947937748,2077,4901,1,0,2024-12-08T08:30:25.167,2024-12-08T08:37:05.202,50,0
1953750967,2435,1129,2,2,2024-12-09T09:21:05.495,2024-12-09T09:23:26.941,50,2
1948026962,2235,4901,0,4,2024-12-08T08:49:11.786,2024-12-08T08:55:46.162,50,0
1953039816,2360,1120,3,3,2024-12-09T07:14:15.391,2024-12-09T07:18:47.372,50,1
1942364447,2089,4901,4,1,2024-12-07T08:03:38.752,2024-12-07T08:11:46.421,12,3
1942367753,2360,1129,2,1,2024-12-07T08:11:27.705,2024-12-07T08:12:27.778,50,2
1954562832,2367,1122,4,0,2024-12-09T11:49:04.835,2024-12-09T11:50:10.02,50,4
1954562664,2067,1117,1,0,2024-12-09T11:49:09.548,2024-12-09T11:50:07.753,50,0
1942319723,1425,4901,1,1,2024-12-07T07:57:55.474,2024-12-07T08:02:41.09,12,0
1943127327,1964,1122,0,13,2024-12-07T10:53:43.054,2024-12-07T10:54:15.788,50,0
1948818635,2436,1122,0,0,2024-12-08T11:57:05.856,2024-12-08T11:58:24.453,50,0
1943096683,2257,1122,0,1,2024-12-07T10:46:04.596,2024-12-07T10:46:42.735,50,0
1949639808,2083,1129,0,0,2024-12-08T15:03:53.48,2024-12-08T15:06:43.416,50,1
1944851794,1873,4901,1,0,2024-12-07T16:38:18.433,2024-12-07T16:41:39.495,12,4
1949669430,2085,1130,8,0,2024-12-08T15:11:46.844,2024-12-08T15:12:47.64,50,9
1944022892,1754,1122,1,2,2024-12-07T14:08:43.586,2024-12-07T14:09:29.824,50,1
1943991073,2075,1129,1,1,2024-12-07T14:01:26.411,2024-12-07T14:01:57.899,50,0
1950947274,2073,1122,2,0,2024-12-08T18:52:47.841,2024-12-08T18:53:19.206,50,4
1943963253,2075,1120,5,9,2024-12-07T13:50:36.229,2024-12-07T13:55:09.881,50,3
1951740343,3025,1129,0,0,2024-12-08T21:32:07.478,2024-12-08T22:15:31.075,50,1
1944848779,2259,1130,1,0,2024-12-07T16:40:22.642,2024-12-07T16:40:55.666,50,0
1944843906,1965,1130,3,2,2024-12-07T16:39:10.188,2024-12-07T16:39:45.302,50,2
1953780668,2763,1122,11,0,2024-12-09T09:26:26.325,2024-12-09T09:28:38.926,50,11
1950861598,2699,1122,7,2,2024-12-08T18:40:51.587,2024-12-08T18:42:05.057,50,6
1947938516,1479,1130,1,0,2024-12-08T08:33:36.873,2024-12-08T08:37:14.469,50,1
1953043421,1874,1117,0,1,2024-12-09T07:18:53.736,2024-12-09T07:19:29.229,50,2
1953048354,1875,1117,0,1,2024-12-09T07:19:38.139,2024-12-09T07:20:18.782,50,1
1942322993,1756,1129,1,0,2024-12-07T07:59:42.727,2024-12-07T08:03:23.334,50,0
1953764364,1963,1117,0,0,2024-12-09T09:24:02.54,2024-12-09T09:25:45.833,50,0
1953761307,3025,1120,0,0,2024-12-09T09:22:06.397,2024-12-09T09:25:16.157,50,1
1948820309,2064,1130,3,2,2024-12-08T11:53:24.121,2024-12-08T11:58:54.576,50,1
1943995217,2073,1129,2,1,2024-12-07T14:02:41.334,2024-12-07T14:02:58.348,50,2
1943102057,2369,1120,4,4,2024-12-07T10:47:33.568,2024-12-07T10:48:06.23,50,5
1947986944,1474,1122,0,0,2024-12-08T08:41:49.753,2024-12-08T08:47:24.203,50,0
1943981299,2235,1122,1,2,2024-12-07T13:59:15.731,2024-12-07T13:59:36.616,50,1
1953105030,1963,1120,4,1,2024-12-09T07:29:48.756,2024-12-09T07:30:22.768,50,3
1944855896,2076,1120,3,6,2024-12-07T16:41:05.105,2024-12-07T16:42:29.486,50,1
1947938948,2699,1130,24,6,2024-12-08T08:36:39.167,2024-12-08T08:37:20.115,50,25
1948022798,2069,1130,1,0,2024-12-08T08:53:36.884,2024-12-08T08:54:54.752,50,1
1949640877,2087,1129,0,4,2024-12-08T15:04:58.469,2024-12-08T15:06:58.088,50,0
1950893285,2239,1130,4,3,2024-12-08T18:43:21.11,2024-12-08T18:44:14.387,50,2
1951741523,1756,1122,1,1,2024-12-08T22:15:47.281,2024-12-08T22:16:20.355,50,0
1943964203,1581,1130,10,2,2024-12-07T13:54:43.992,2024-12-07T13:55:25.322,50,8
1951760012,2229,1122,5,12,2024-12-08T22:32:21.934,2024-12-08T22:32:55.975,50,0
1954569526,2361,1130,0,1,2024-12-09T11:50:13.39,2024-12-09T11:51:28.368,50,0
1954562710,2227,1129,2,3,2024-12-09T11:48:06.283,2024-12-09T11:50:07.965,50,1
1943993626,2071,1120,2,3,2024-12-07T13:53:17.531,2024-12-07T14:02:34.883,50,5
1944854858,2222,1130,12,6,2024-12-07T16:41:47.846,2024-12-07T16:42:21.562,50,14
1943992440,1911,1130,9,1,2024-12-07T14:01:39.173,2024-12-07T14:02:16.671,50,5
1944898765,1427,4901,0,0,2024-12-07T16:45:43.462,2024-12-07T16:50:13.879,12,0
1944937296,2074,1129,1,2,2024-12-07T16:55:49.33,2024-12-07T16:57:59.528,50,0
1953043587,2076,4901,2,0,2024-12-09T07:15:37.808,2024-12-09T07:19:30.766,50,2
1947976276,2085,1130,6,1,2024-12-08T08:42:29.134,2024-12-08T08:45:21.834,50,6
1942325215,3354,1122,1,0,2024-12-07T08:03:07.613,2024-12-07T08:03:51.425,50,0
1948820422,1477,4901,0,0,2024-12-08T11:50:11.774,2024-12-08T11:58:56.214,50,0
1947949268,1475,1122,0,1,2024-12-08T08:20:51.986,2024-12-08T08:39:42.149,50,0
1953768153,1474,1129,0,0,2024-12-09T09:24:40.482,2024-12-09T09:26:28.272,50,0
1953060960,1964,1129,1,2,2024-12-09T07:22:10.226,2024-12-09T07:22:40.076,50,0
1947984540,2441,1122,0,0,2024-12-08T08:23:16.984,2024-12-08T08:46:54.188,50,0
1949647849,1479,1130,1,0,2024-12-08T15:03:11.842,2024-12-08T15:08:18.088,50,3
1954564307,2259,1120,0,1,2024-12-09T11:47:05.716,2024-12-09T11:50:24.109,50,0
1950898814,1476,1129,1,0,2024-12-08T18:40:58.472,2024-12-08T18:45:25.037,50,2
1942377753,2085,1130,13,3,2024-12-07T08:12:35.883,2024-12-07T08:14:24.869,50,13
1943107188,1963,1122,1,0,2024-12-07T10:47:53.725,2024-12-07T10:49:14.014,50,1
1943140771,2762,1122,0,0,2024-12-07T10:56:22.722,2024-12-07T10:57:36.75,50,0
1943122567,2435,1130,11,9,2024-12-07T10:51:50.967,2024-12-07T10:53:03.275,50,7
1943965819,2088,4901,1,5,2024-12-07T13:46:28.411,2024-12-07T13:55:50.928,12,0
1950902120,2435,1129,2,4,2024-12-08T18:44:51.662,2024-12-08T18:46:07.169,50,2
1950953109,2367,1130,4,1,2024-12-08T18:53:32.905,2024-12-08T18:54:37.749,50,4
1953066684,2081,4901,1,2,2024-12-09T07:19:18.447,2024-12-09T07:23:43.536,50,2
1953072850,2083,4901,1,1,2024-12-09T07:20:38.447,2024-12-09T07:24:54.443,50,0
1944029301,1423,4901,0,0,2024-12-07T14:03:30.485,2024-12-07T14:11:01.895,12,1
1953149584,3352,1129,8,0,2024-12-09T07:38:06.491,2024-12-09T07:38:35.474,50,9
1953113591,2763,1130,8,0,2024-12-09T07:30:42.642,2024-12-09T07:31:56.446,50,4
1950964769,2363,1130,15,4,2024-12-08T18:56:44.987,2024-12-08T18:57:20.46,50,12
1950971993,2067,1122,0,1,2024-12-08T18:58:11.848,2024-12-08T18:58:57.589,50,0
1950962230,2069,1122,2,4,2024-12-08T18:56:17.847,2024-12-08T18:56:46.246,50,1
1951742359,1478,1129,0,0,2024-12-08T21:33:29.145,2024-12-08T22:17:02.485,50,0
1944821004,2757,1129,3,4,2024-12-07T16:12:42.705,2024-12-07T16:34:41.261,50,2
1953782340,1478,1120,0,1,2024-12-09T09:24:51.964,2024-12-09T09:28:57.829,50,0
1953044421,2078,4901,2,3,2024-12-09T07:16:38.44,2024-12-09T07:19:40.824,50,1
1942328415,1474,1130,0,0,2024-12-07T08:01:45.955,2024-12-07T08:04:32.459,50,0
1953105627,3025,4901,4,2,2024-12-09T07:26:07.96,2024-12-09T07:30:28.637,50,5
1947951931,2073,4901,1,0,2024-12-08T08:32:45.138,2024-12-08T08:40:17.595,50,1
1943974957,1512,4901,0,1,2024-12-07T13:48:08.513,2024-12-07T13:58:02.346,12,0
1954565974,2365,1122,4,1,2024-12-09T11:49:54.837,2024-12-09T11:50:40.714,50,4
1950944561,2369,1130,10,7,2024-12-08T18:52:29.943,2024-12-08T18:52:46.12,50,5
1950899636,2240,1130,0,10,2024-12-08T18:45:06.173,2024-12-08T18:45:35.543,50,0
1949649633,2699,1130,15,2,2024-12-08T15:06:23.917,2024-12-08T15:08:36.307,50,13
1942373459,1960,1120,2,1,2024-12-07T08:13:11.323,2024-12-07T08:13:38.094,50,1
1948002787,2073,1130,4,1,2024-12-08T08:50:41.869,2024-12-08T08:50:43.757,50,2
1943108518,1478,1130,0,3,2024-12-07T10:47:06.114,2024-12-07T10:49:30.95,50,1
1944862035,2699,1122,6,0,2024-12-07T16:42:06.594,2024-12-07T16:43:54.148,50,1
1945749684,2124,4901,2,1,2024-12-07T19:18:06.981,2024-12-07T19:22:32.57,12,1
1950936640,2075,1122,1,1,2024-12-08T18:50:37.863,2024-12-08T18:50:58.49,50,2
1945735454,2122,4901,1,2,2024-12-07T19:15:48.129,2024-12-07T19:19:10.008,12,2
1948821065,1878,1130,3,0,2024-12-08T11:55:17.914,2024-12-08T11:59:10.124,50,1
1948903408,2441,1129,0,0,2024-12-08T12:14:45.456,2024-12-08T12:18:57.612,50,0
1953090412,2257,1120,2,8,2024-12-09T07:27:18.787,2024-12-09T07:27:45.102,50,0
1953092241,2080,1117,3,1,2024-12-09T07:27:28.101,2024-12-09T07:28:00.738,50,1
1946274406,2757,1122,1,2,2024-12-07T21:34:21.584,2024-12-07T21:34:56.063,50,0
1951743637,1754,1122,1,0,2024-12-08T22:17:31.937,2024-12-08T22:17:56.87,50,0
1953783223,1476,1120,0,0,2024-12-09T09:25:26.476,2024-12-09T09:29:07.869,50,0
1947964562,2071,4901,1,0,2024-12-08T08:34:05.197,2024-12-08T08:42:48.908,50,2
1953057189,2441,1122,0,0,2024-12-09T07:20:11.324,2024-12-09T07:22:00.398,50,0
1942329152,3355,1122,1,0,2024-12-07T08:03:42.621,2024-12-07T08:04:41.712,50,1
1948835392,1912,1130,1,10,2024-12-08T12:00:35.846,2024-12-08T12:00:55.139,50,1
1953813059,1963,4901,2,2,2024-12-09T09:22:26.192,2024-12-09T09:33:44.108,50,1
1942328976,1477,1130,0,2,2024-12-07T08:04:10.922,2024-12-07T08:04:39.369,50,0
1953050072,2359,1120,3,2,2024-12-09T07:16:10.398,2024-12-09T07:20:38.501,50,2
1943109219,1476,1130,0,0,2024-12-07T10:47:50.281,2024-12-07T10:49:40.741,50,0
1942341743,2365,1129,2,1,2024-12-07T08:06:33.39,2024-12-07T08:07:15.458,50,3
1943975832,1479,1129,0,0,2024-12-07T13:47:39.717,2024-12-07T13:58:15.509,50,0
1943177980,2229,1120,1,5,2024-12-07T11:06:19.24,2024-12-07T11:06:41.124,50,1
1947989126,2077,1130,2,2,2024-12-08T08:46:56.934,2024-12-08T08:47:52.49,50,2
1943975234,1477,1129,3,0,2024-12-07T13:46:21.336,2024-12-07T13:58:05.869,50,2
1944036624,1875,1130,1,4,2024-12-07T14:10:10.213,2024-12-07T14:12:49.211,50,0
1944865060,2080,1120,7,5,2024-12-07T16:43:49.239,2024-12-07T16:44:37.652,50,1
1944860878,2078,1120,1,5,2024-12-07T16:42:49.234,2024-12-07T16:43:37.372,50,0
1949669117,1474,1122,1,0,2024-12-08T15:10:30.842,2024-12-08T15:12:42.707,50,0
1950901116,2436,1129,0,0,2024-12-08T18:44:26.235,2024-12-08T18:45:55.225,50,0
1951745234,2369,1122,2,4,2024-12-08T22:18:46.911,2024-12-08T22:19:11.373,50,2
1954567186,2358,1130,0,4,2024-12-09T11:47:59.648,2024-12-09T11:50:57.81,50,0
1953086481,2087,4901,2,5,2024-12-09T07:21:48.358,2024-12-09T07:27:06.074,50,3
1954591004,2364,1130,0,2,2024-12-09T11:53:43.643,2024-12-09T11:54:12.749,50,0
1953804941,1955,1122,8,2,2024-12-09T09:29:46.721,2024-12-09T09:33:00.193,50,4
1945736234,2236,1120,0,1,2024-12-07T19:18:34.259,2024-12-07T19:19:21.272,50,0
1953790348,3354,1122,0,0,2024-12-09T09:27:33.814,2024-12-09T09:30:22.971,50,0
1942329719,1955,1122,8,0,2024-12-07T08:04:32.671,2024-12-07T08:04:48.647,50,5
1942333383,1479,1130,1,0,2024-12-07T08:05:06.174,2024-12-07T08:05:32.854,50,0
1947985405,2436,1122,0,0,2024-12-08T08:24:46.996,2024-12-08T08:47:04.182,50,0
1953050164,1956,1129,2,2,2024-12-09T07:20:07.387,2024-12-09T07:20:39.17,50,0
